Timestamp,Your initials,Short reference,Title,DOI,Journal,Taxonomic group,Climate change stressor,Life stage exposed to the stressor,Life stage of the animals when traits were measured,Trait category,Trait details,Additional comments
45627.84037,AP,Zverev_et_al_2018,Ambient temperatures differently influence colour morphs of the leaf beetle Chrysomela lapponica: Roles of thermal melanism and developmental plasticity,10.1016/j.jtherbio.2018.03.019,Journal of Thermal Biology,Insect,Temperature,Adults,Adults,Reproduction,Body temperature; running speed; egg production,
45628.76275,AP,Ferrazza_et_al_2017,Thermoregulatory responses of Holstein cows exposed to experimentally induced heat stress,10.1016/j.jtherbio.2017.03.014,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,"Energetics and metabolism, Cardiovascular physiology",Vaginal temperature; rectal temperature; respiratory rate; heart rate; dry matter intake,
45628.76978,AP,Mueller-Ribeiro_et_al_2017,Changes in systolic arterial pressure variability are associated with the decreased aerobic performance of rats subjected to physical exercise in the heat,10.1016/j.jtherbio.2016.11.006,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,Cardiovascular physiology,heart rate; systolic arterial pressure,
45628.773,AP,Gallego_et_al_2016,A protocol for analysing thermal stress in insects using infrared thermography,10.1016/j.jtherbio.2015.12.006,Journal of Thermal Biology,Insect,Temperature,Adults,Adults,Environmental tolerance and preference,rate of cooling; stupor temperature; haemolymph freezing temperature; thermoregulation,
45628.7823,AP,Narayan_and_Hero_2014,Repeated thermal stressor causes chronic elevation of baseline corticosterone and suppresses the physiological endocrine sensitivity to acute stressor in the cane toad (Rhinella marina),10.1016/j.jtherbio.2014.02.011,Journal of Thermal Biology,Amphibian,"Temperature, Interaction with non-climatic stressor",Adults,Adults,Immune function and stress physiology,Corticosterone levels,
45628.78553,AP,Zheng_et_al_2013,Physiological and biochemical thermoregulatory responses of Chinese bulbuls Pycnonotus sinensis to warm temperature: Phenotypic flexibility in a small passerine,10.1016/j.jtherbio.2013.03.003,Journal of Thermal Biology,Bird,Temperature,Adults,Adults,"Energetics and metabolism, Development",body mass; basal metabolic rate; mitochondrial state-4 respiration; mitochondrial cytochrome C oxidase activity,
45628.78891,AP,Miller_et_al_2013,"Differential thermal tolerance and energetic trajectories during ontogeny in porcelain crabs, genus Petrolisthes",10.1016/j.jtherbio.2012.11.005,Journal of Thermal Biology,Other invertebrate,Temperature,"Embryos, Larvae or juveniles","Embryos, Larvae or juveniles","Environmental tolerance and preference, Energetics and metabolism",thermal tolerance (LT50); oxygen consumption rate,
45629.9021,AP,Diaz_et_al_2015,Behavioral thermoregulation and critical thermal limits of giant keyhole limpet Megathura crenulata (Sowerby 1825) (Mollusca; Vetigastropoda),10.1016/j.jtherbio.2013.05.007,Journal of Thermal Biology,Other invertebrate,Temperature,Adults,Adults,Environmental tolerance and preference,CTMax,
45629.90987,AP,Cheng_et_al_2015,High temperature induces apoptosis and oxidative stress in pufferfish (Takifugu obscurus) blood cells,10.1016/j.jtherbio.2015.08.002,Journal of Thermal Biology,Fish,Temperature,Adults,Adults,"Environmental tolerance and preference, Immune function and stress physiology","Reactive oxygen species (ROS); cytoplasmic free-Ca2+ concentration; cell apoptosis; gene expression of heat shock proteins, antioxidant enzymes",
45629.91885,AP,Everatt_et_al_2013,"Heat tolerance and physiological plasticity in the Antarctic collembolan, Cryptopygus antarcticus, and mite, Alaskozetes antarcticus",10.1016/j.jtherbio.2013.08.006,Journal of Thermal Biology,Insect,Temperature,Adults,Adults,Environmental tolerance and preference,Upper lethal temperature; rapid heat hardening ,
45629.92621,AP,Ulaje_et_al_2020,Litopenaeus vannamei oxygen consumption and HSP gene expression at cyclic conditions of hyperthermia and hypoxia,10.1016/j.jtherbio.2020.102666,Journal of Thermal Biology,Other invertebrate,"Temperature, Oxygen",Adults,Adults,"Energetics and metabolism, Immune function and stress physiology",oxygen consumption; heat shock protein gene expression,
45629.92878,AP,Wu_et_al_2020,Cold stress regulates lipid metabolism via AMPK signalling in Cherax quadricarinatus,10.1016/j.jtherbio.2020.102693,Journal of Thermal Biology,Other invertebrate,Temperature,Adults,Adults,Energetics and metabolism,Total lipid content; triglyceride content; cholesterol content; free fatty acid levels in the hemolymph,
45629.93041,AP,Sun_et_al_2019,"Influence of long-term temperature stress on respiration frequency, Na+/K+-ATPase activity, and lipid metabolism in common carp (Cyprinus carpio)",10.1016/j.jtherbio.2019.05.009,Journal of Thermal Biology,Fish,Temperature,Adults,Adults,Energetics and metabolism,respiration frequency; Na+/K+-ATPase activity; lipid metabolism,
45629.9334,AP,Kir_and_Demirci_2018,"Thermal tolerance and standard metabolic rate of juvenile European sea bass (Dicentrarchus labrax, Linnaeus, 1758) acclimated to four temperatures",10.1016/j.jtherbio.2018.10.008,Journal of Thermal Biology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Energetics and metabolism",Thermal tolerance; standard metabolic rate; preferred temperature,
45629.93649,AP,Katiyatiya_et_al_2017,"Thermotolerance, health profile and cellular expression of HSP90AB1 in Nguni and Boran cows raised on natural pastures under tropical conditions",10.1016/j.jtherbio.2017.06.009,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,Environmental tolerance and preference,skin temperature; body thermal gradient; heat shock protein concentration; total cholesterol; urea,
45629.94176,AP,Chen_et_al_2017,Bama miniature pigs' liver possess great heat tolerance through upregulation of Nrf2-mediated antioxidative enzymes,10.1016/j.jtherbio.2017.04.012,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,"Environmental tolerance and preference, Immune function and stress physiology",hepatic damage marker; hepatic histology; hepatocyte ultrastructure; superoxide dismutase activity; glutathione peroxidase activity; catalase activity; glutathione content; hydrogen peroxide concentration; malondialdehyde concentration; expression of Nrf2-regulated genes,
45629.95009,AP,Mortensen_and_Dunphy_2016,Effect of tidal regime on the thermal tolerance of the marine gastropod Lunella smaragda (Gmelin 1791),10.1016/j.jtherbio.2016.07.009,Journal of Thermal Biology,Other invertebrate,Temperature,Adults,Adults,Environmental tolerance and preference,survivorship (LT50); drop down time (time to heat coma); thermal stability of Tauropine dehydrogenase enzyme,"Might need to be excluded since individuals were exposed to acute heat shock, not acclimation temperature?"
45629.95241,AP,McDonald_et_al_2015,Effect of salinity on the upper lethal temperature tolerance of early-juvenile red drum,10.1016/j.jtherbio.2015.08.004,Journal of Thermal Biology,Fish,"Temperature, Salinity",Larvae or juveniles,Larvae or juveniles,Environmental tolerance and preference,lethal temperature (LT50),
45629.95679,AP,Wu_et_al_2019,Effects and transcriptional responses in the hepatopancreas of red claw crayfish Cherax quadricarinatus under cold stress,10.1016/j.jtherbio.2019.102404,Journal of Thermal Biology,Other invertebrate,Temperature,Adults,Adults,Immune function and stress physiology,Hepatopancreas tissue enzyme activity; histological structure,
45629.95961,AP,Gayathri_et_al_2018,Culex quinquefasciatus Say larva adapts to temperature shock through changes in protein turn over and amino acid catabolism,10.1016/j.jtherbio.2018.03.016,Journal of Thermal Biology,Insect,Temperature,Larvae or juveniles,Larvae or juveniles,"Energetics and metabolism, Immune function and stress physiology",presence of putative uncharacterized protein; presence of Phospholipase A2 activating protein; activity of Phenol oxidase,
45629.97014,AP,Camerro_et_al_2016,Thermal equilibrium responses in Guzerat cattle raised under tropical conditions,10.1016/j.jtherbio.2016.07.007,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,Energetics and metabolism,metabolic heat production; heat exchange; respiratory rate,
45629.97314,AP,Vesterdorf_et_al_2014,"Immunolocalization of aquaporins 1, 3, and 5 in the nasal respiratory mucosa of a panting species, the sheep (Ovis aries)",10.1016/j.jtherbio.2014.04.003,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,Osmoregulation,localisation of aquaporins; respiratory rate,
45630.62369,AP,Marmiy_et_al-2019,Protective effect of exogenous 8-oxo-2′-deoxyguanosine on Drosophila melanogaster larval stages under heat shock,10.1016/j.jtherbio.2019.102446,Journal of Thermal Biology,Insect,Temperature,Larvae or juveniles,Larvae or juveniles,Development,larval development time,
45630.67631,AP,Holmstrup_2018,Screening of cold tolerance in fifteen springtail species,10.1016/j.jtherbio.2018.07.017,Journal of Thermal Biology,Insect,Temperature,Adults,Adults,Environmental tolerance and preference,body fluid melting point; water content; survival,
45630.68382,AP,Zhang_et_al_2018,A simulated heat wave shortens the telomere length and lifespan of a desert lizard,10.1016/j.jtherbio.2018.01.004,Journal of Thermal Biology,Reptile,Temperature,Adults,Adults,"Environmental tolerance and preference, Immune function and stress physiology",telomere length; survival; antioxidant capacity,
45630.69006,AP,Bellakhal_et_al_2014,"Effects of temperature, density and food quality on larval growth and metamorphosis in the north African green frog Pelophylax saharicus",10.1016/j.jtherbio.2014.08.006,Journal of Thermal Biology,Amphibian,"Temperature, Interaction with non-climatic stressor",Larvae or juveniles,Larvae or juveniles,Development,metamorphosis rate; survival rate; weight gain,
45630.69463,AP,Chen_et_al_2014,"Energy budget, oxidative stress and antioxidant in striped hamster acclimated to moderate cold and warm temperatures",10.1016/j.jtherbio.2014.06.005,Journal of Thermal Biology,Mammal,Temperature,Adults,Adults,"Environmental tolerance and preference, Energetics and metabolism, Immune function and stress physiology",oxidative stress; antioxidant activity; metabolic rate; ,
45630.70131,AP,Aguilar-Alberola_et_al_2014,"Breaking the temperature-size rule: Thermal effects on growth, development and fecundity of a crustacean from temporary waters",10.1016/j.jtherbio.2014.02.016,Journal of Thermal Biology,Other invertebrate,Temperature,Mix (before and after hatching),"Larvae or juveniles, Adults","Reproduction, Development",development rate; growth; adult body size; fecundity,
45630.70514,AP,Franke_et_al_2014,Fitness costs associated with different frequencies and magnitudes of temperature change in the butterfly Bicyclus anynana,10.1016/j.jtherbio.2014.02.006,Journal of Thermal Biology,Insect,Temperature,"Larvae or juveniles, Adults","Larvae or juveniles, Adults","Environmental tolerance and preference, Immune function and stress physiology, Reproduction, Development",development time; growth rate; body mass; fat content; protein content; immune competence; temperature stress resistance; reproductive output; longevity,
45630.70837,AP,Zari_et_al_2013,"Seasonal acclimation in resting metabolism of the skink, Mabuya brevicollis (Reptilia: Scincidae) from southwestern Saudi Arabia",10.1016/j.jtherbio.2013.06.004,Journal of Thermal Biology,Reptile,Temperature,Adults,Adults,Energetics and metabolism,resting metabolic rate,
45630.71131,AP,Zhang_et_al_2020,Dietary enzymatically-treated Artemisia annua L. supplementation could alleviate oxidative injury and improve reproductive performance of sows reared under high ambient temperature,10.1016/j.jtherbio.2020.102751,Journal of Thermal Biology,Mammal,Temperature,Adults,"Larvae or juveniles, Adults","Environmental tolerance and preference, Immune function and stress physiology",malondialdehyde content; total antioxidant capacity; total superoxide dismutase; colostrum yield; milk fat content; oxidative stress,
45630.77924,AP,Souza_et_al_2020,Purine levels and purinergic signaling in plasma and spleen of Brycon amazonicus exposed to acute heat thermal stress: An attempt to regulate the immune response,10.1016/j.jtherbio.2020.102569,Journal of Thermal Biology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,Immune function and stress physiology,Plasma cortisol levels; spleen adenosine triphosphate levels; adenosine diphosphate levels; adenosine monophosphate levels,
45630.78291,AP,Qiang_et_al_2019,"The effects of temperature and dissolved oxygen on the growth, survival and oxidative capacity of newly hatched hybrid yellow catfish larvae (Tachysurus fulvidraco♀ x Pseudobagrus vachellii♂)",10.1016/j.jtherbio.2019.102436,Journal of Thermal Biology,Fish,"Temperature, Oxygen",Larvae or juveniles,Larvae or juveniles,Environmental tolerance and preference,survival; specific growth rate; oxidative stress; antioxidant enzyme activity,
45630.78501,AP,Rodgers_et_al_2018,"Plastic responses to diel thermal variation in juvenile green sturgeon, Acipenser medirostris",10.1016/j.jtherbio.2018.07.015,Journal of Thermal Biology,Fish,Temperature,Larvae or juveniles,Larvae or juveniles,"Environmental tolerance and preference, Development",relative growth rate; critical thermal maxima; critical swimming speed,
